"unique_route","statenum","Route","countrynum","x","y","SLOPE_Obs","SLOPE.STDERR_Obs","SLOPE_LogObs","SLOPE.STDERR_LogObs","SLOPE_Rare","SLOPE.STDERR_Rare","SLOPE_LogRare","SLOPE.STDERR_LogRare","SLOPE_Ab","SLOPE.STDERR_Ab","SLOPE_LogAb","SLOPE.STDERR_LogAb","SLOPE_Turn","SLOPE.STDERR_Turn","SLOPE_canopy.mean_400m","SLOPE.STDERR_canopy.mean_400m","SLOPE_canopy.lower_400m","SLOPE.STDERR_canopy.lower_400m","SLOPE_canopy.upper_400m","SLOPE.STDERR_canopy.upper_400m","SLOPE_crop.cci_400m","SLOPE.STDERR_crop.cci_400m","SLOPE_precip_400m","SLOPE.STDERR_precip_400m","SLOPE_temp_400m","SLOPE.STDERR_temp_400m","SLOPE_urban.gaia_400m","SLOPE.STDERR_urban.gaia_400m","SLOPE_perm.water_400m","SLOPE.STDERR_perm.water_400m","SLOPE_seas.water_400m","SLOPE.STDERR_seas.water_400m","SLOPE_water.total_400m","SLOPE.STDERR_water.total_400m","SLOPE_canopy.mean_20km","SLOPE.STDERR_canopy.mean_20km","SLOPE_canopy.lower_20km","SLOPE.STDERR_canopy.lower_20km","SLOPE_canopy.upper_20km","SLOPE.STDERR_canopy.upper_20km","SLOPE_crop.cci_20km","SLOPE.STDERR_crop.cci_20km","SLOPE_precip_20km","SLOPE.STDERR_precip_20km","SLOPE_temp_20km","SLOPE.STDERR_temp_20km","SLOPE_urban.gaia_20km","SLOPE.STDERR_urban.gaia_20km","SLOPE_perm.water_20km","SLOPE.STDERR_perm.water_20km","SLOPE_seas.water_20km","SLOPE.STDERR_seas.water_20km","SLOPE_water.total_20km","SLOPE.STDERR_water.total_20km","SLOPE_canopy.mean_40km","SLOPE.STDERR_canopy.mean_40km","SLOPE_canopy.lower_40km","SLOPE.STDERR_canopy.lower_40km","SLOPE_canopy.upper_40km","SLOPE.STDERR_canopy.upper_40km","SLOPE_crop.cci_40km","SLOPE.STDERR_crop.cci_40km","SLOPE_precip_40km","SLOPE.STDERR_precip_40km","SLOPE_temp_40km","SLOPE.STDERR_temp_40km","SLOPE_urban.gaia_40km","SLOPE.STDERR_urban.gaia_40km","SLOPE_perm.water_40km","SLOPE.STDERR_perm.water_40km","SLOPE_seas.water_40km","SLOPE.STDERR_seas.water_40km","SLOPE_water.total_40km","SLOPE.STDERR_water.total_40km"
"14_148",14,148,840,-2194153.87796904,2127495.97291201,-0.175418897909839,0.101646306589446,-0.00376515040782645,0.0020653285879266,-0.0188157485114319,0.096851724567795,-0.00277841810511095,0.00570373572518413,-80.5531179823806,30.1389835935048,-0.0338115622759091,0.0140250608063143,0.00654294757773517,0.00164495330796899,-0.0377099189386491,0.00363701994597923,-0.0362795345031314,0.00344602767748205,-0.0381040903540902,0.00368289156274955,-0.000985102975152711,8.1121140813853e-05,-1.11895469073069,0.368582171987882,0.0584610260485396,0.0317778330856599,0.0081445701330486,0.00209190089170708,0.0920764256361462,0.0799024423667848,0.736519172433769,0.159633930128084,0.8285956,0.1640372,-0.0415666049444499,0.0019599220010097,-0.0406205846702585,0.00182034361077855,-0.0414641263736263,0.00201969548024888,-2.99135309969745e-05,6.59072742524636e-05,-1.02278308794171,0.376099470420358,0.0576901971955152,0.031987036651415,0.00921615429546549,0.0021344619923583,0.117103578971652,0.101648093504628,0.392828912043745,0.113968511805385,0.509932491015397,0.138871586091456,-0.0663638876494007,0.00267439892491314,-0.0656261385836384,0.00251543324813381,-0.0660075567765567,0.0027471554299422,3.4453635516698e-05,5.75440057400524e-05,-0.958240465582397,0.397339556246541,0.0562824024974901,0.0331218671155233,0.0295282028091146,0.00544033450665395,0.161529593984138,0.138478281343436,0.212087776151938,0.0542800984269816,0.373617370136077,0.139595298234742
"14_151",14,151,840,-2013715.56346821,2291884.14374477,0.43636363636363,0.20398415663195,0.00678706928800489,0.00338047765332936,0.0334301091257658,0.0375164325443339,0.00150798112761869,0.00172258377622647,-14.7429832303615,9.84721114825434,-0.00775012551459282,0.00765223852312713,-0.00317113271764541,0.00169099149755023,-0.00658058637970583,0.000466516487807696,-0.00591174530766567,0.00039774787586778,-0.00681799328449323,0.000483130999834352,0.000152095204178536,3.87412733747693e-05,-0.349775678012295,0.503109783877651,0.0293257536261735,0.0351686980625507,NA,NA,0.143586554341675,0.107038213125276,-0.00270072413236312,0.00651291639102173,0.1408858,0.1064324,-0.120283024248379,0.0126417174101246,-0.118606373672374,0.0123034132612099,-0.120834133089133,0.012812206153624,2.45450779336159e-05,5.31982459118373e-06,-0.523012819669896,0.548814993276445,0.0341895180759335,0.0359493972855743,0.0021348988766042,0.000967082448269549,0.16876899506526,0.149022288328917,0.00499347875411417,0.00264154639617908,0.173762473819374,0.148933435168959,-0.0671158587992993,0.00493570671656437,-0.0664627045177044,0.00474526805530168,-0.0670586202686201,0.00503675022693783,1.97199336211094e-05,2.98802159195974e-06,-0.477314979580546,0.50693801388385,0.0352376906476318,0.0360411966069291,0.00100756957615622,0.000434997234763075,0.134886640117088,0.134788127088597,-0.00731780227085977,0.0160420909407999,0.127568837846229,0.131861910403431
"14_153",14,153,840,-2124338.91780248,2016909.46835591,-0.0958485958485956,0.0848688955811351,-0.00145487197750155,0.00127975039622228,0.0492998653904633,0.0236911546994306,0.00168117376691667,0.000801827068991542,-18.1416361416361,2.5366455065165,-0.0176737632126903,0.00239159153396103,-0.00025052126760655,0.00126660770830836,-0.0218904665650875,0.00178534772582442,-0.0193462321910254,0.00156820311332629,-0.0216717893772894,0.00177861776117476,0.000234962406015037,2.18666178086502e-05,-1.14442713000585,0.557123278720831,0.0379569647208701,0.0350429699233823,0.0491528695973621,0.00804388661483721,0.113611172385474,0.0981566635793975,0.000458321340833297,0.000483657090498498,0.1140695,0.0980662,-0.0636747733787539,0.0032858115694882,-0.062657774825096,0.00303681636740422,-0.0628571916971916,0.00333778428777391,-4.80760033188451e-05,1.07747494310332e-05,-1.06432529575619,0.551865641193727,0.0263036181767246,0.0352646619249566,0.125207967022372,0.00773561447844989,0.200241470015417,0.172493741607617,0.00490868943536597,0.00261254391441202,0.205150159450783,0.171744771449581,-0.12312449380795,0.00497758610398286,-0.127096245421245,0.00466505172692049,-0.118214017094017,0.00520207433083899,-0.000118074238777146,1.08345683979081e-05,-1.05361851141546,0.560639359391558,0.0263725547453645,0.0357668007685023,0.213739897481328,0.0220000172091698,0.171278501343507,0.146885808852166,0.00216696773493571,0.00116975863216551,0.173445469078442,0.146503299764973
"14_155",14,155,840,-2178686.6336625,1914669.1291134,-0.0573870573870559,0.0735575293479521,-0.0010763436001545,0.00137781341464192,0.130595448244162,0.0276205933865134,0.0069438016446998,0.00145845812317095,-13.5665445665445,4.96211529637116,-0.00813214705672332,0.00298259698364172,0.000376267490069419,0.000864563237873875,-0.0483728464682852,0.00417550658254033,-0.0474030631341122,0.00429370189898637,-0.0481590732600732,0.0038958264755228,0.000923349421203492,0.000132352463777971,-0.471798564732776,0.232506533447755,0.0376748650197062,0.0286035226349546,0.196749386646683,0.0126927059077512,0.0464772577544674,0.0439026678928581,0.00938527929695453,0.014605702267334,0.05586254,0.04446415,-0.0743772955640095,0.00227519240922952,-0.0733414548907551,0.0023228971692252,-0.0744473015873015,0.00225454754295703,-0.000692820334867154,0.000124269276127038,-0.474978496878977,0.231386374156194,0.0267108896255416,0.0297247884002455,0.262514138198888,0.0359519841209746,0.0940954640645023,0.0787826299497415,0.00996665323706932,0.0128579622788552,0.104062117301572,0.0775164613304886,-0.0954870304244547,0.00360655918149255,-0.0934123247863246,0.00340100646154061,-0.096155261294261,0.00374064598832826,-0.000543960110947526,9.22839138851736e-05,-0.489835700517913,0.230863547872895,0.0216468749867668,0.030620279269648,0.188580540537079,0.0228904053549289,0.144515742568013,0.123366331837133,0.0130540747949268,0.0089088938713815,0.15756981736294,0.121761785667627
"14_156",14,156,840,-2055324.52311845,1906669.44448471,0.282220737110467,0.108668413042063,0.00528061741506767,0.00195045261912069,0.0280518377341198,0.0343366339845151,0.00103751450158813,0.00118604796793458,4.30778941115321,1.52972927515717,0.00917748638273636,0.0031987557551278,-0.00168519617462941,0.000978367237113424,-0.679103692922322,0.0936859185176686,-0.719130541523196,0.100719715994081,-0.646004822954822,0.0882189750026562,NA,NA,-1.12758082227528,0.682586494768392,0.047552004781509,0.0410905818057513,NA,NA,0.342218126607418,0.292343965601166,-0.00185012512360348,0.000613549586314875,0.340368,0.2924483,-0.453347503193221,0.0410982216686804,-0.478684492716269,0.044568994242918,-0.429511568986568,0.038133368150202,NA,NA,-1.15589975657587,0.668086132460397,0.050653413381666,0.0401556792714053,3.18431391689559e-06,6.12821499034649e-07,0.214150805432573,0.183068575929776,-0.000524110533001796,0.000951952757186104,0.213626694899571,0.182967640220889,-0.279392304621436,0.0216969875528106,-0.293057844932844,0.023521804163527,-0.266164242979242,0.0202045143867615,2.08465547372354e-06,1.40423789625609e-06,-1.09933251108365,0.648918377300085,0.0512356206444507,0.0389338677701096,0.00105137482760854,0.000163883349271699,0.152228678197968,0.131465723399271,-0.000649716673077683,0.000863742743354299,0.15157896152489,0.131267993420287
"14_158",14,158,840,-2049876.13133946,2127414.08550527,0.24083833803162,0.111149354213794,0.00415980343910785,0.00189573375212496,0.225243335397382,0.0556045996604231,0.0104209673044606,0.00247102333716421,-18.0029108959432,4.70529100656477,-0.0188156376158743,0.00515583563813503,-0.00521723127861951,0.00180223600859202,-0.00846474838763705,0.00294448645480605,-0.00723201192843285,0.00282699103569133,-0.00850614590964591,0.00295768451781216,-0.000167042512319385,2.87598782813567e-05,-0.476226787198371,0.453258799909568,0.0333407667831863,0.0332527944449791,NA,NA,0.237868370568691,0.20163764578487,0.00993955852892531,0.00566458916467769,0.2478079,0.1999165,-0.0796864971343423,0.00607541605182012,-0.0800410332337732,0.00601114663236337,-0.078298711843712,0.00605162407946811,-5.4192606033486e-05,2.45007978130941e-05,-0.743217812714002,0.577227181539719,0.0445388477933385,0.0358191605114316,0.00158304529224102,0.000376928896893271,0.272107450257741,0.233450517145476,0.00178013841866207,0.000819001197201198,0.273887588676404,0.233239230809306,-0.172980977558897,0.00963079065243074,-0.175706282051282,0.00968592796022386,-0.169520335775335,0.00956356894444731,-5.89533023389012e-06,1.52567006865331e-05,-0.847185770163742,0.622732776595061,0.0469491149206638,0.0367380569002077,0.0052498222893435,0.000973149897696388,0.206015463479293,0.203050173367334,-0.0127760974620314,0.0123689118533877,0.193239366017261,0.200582870004621
"14_159",14,159,840,-2163518.00477091,2108003.83783844,0.0700169395821565,0.097666644285077,0.00141426018583705,0.00195403619757313,0.0236576487704824,0.0420346578969842,0.00112959067584821,0.00208173231822722,4.17108977978578,7.91108686007432,0.00271270395597643,0.00588179883660676,-0.00260395931482275,0.00141257052780617,-0.431570517089573,0.0264749054682811,-0.4275337758098,0.025837199897374,-0.433873888888888,0.0267837288570106,-0.000117199070078656,0.00030181957184416,-0.86278806008536,0.438245448489283,0.04265407234898,0.0329239128664506,0.128329943520444,0.0274497797541442,0.17762452217666,0.144995994269987,0.00517508980622701,0.00263758165958121,0.1827996,0.1443425,-0.128669471025125,0.00650949209179567,-0.127742062559771,0.00629317662439135,-0.128110255799755,0.00660591067623133,2.31041542327516e-05,6.24733802872617e-05,-0.937315092490425,0.451081012761364,0.0403127473647011,0.0333447675059397,0.0743003102538443,0.0146528721576637,0.18613846400863,0.161232542806624,0.311517335940301,0.0677225360629983,0.49765579994893,0.168259878780167,-0.146326363057151,0.00657688083720429,-0.150108015873015,0.00657914112475145,-0.141443669108669,0.00648149385849719,4.34074639171624e-05,5.88961789638602e-05,-1.08288695363572,0.515049273106035,0.0434627151268345,0.0340209421230037,0.0458214680424275,0.00790653887984422,0.151893390606074,0.132729715664396,0.273382030935373,0.0549020348890502,0.425275421541447,0.133423216077124
"14_16",14,16,840,-2209992.30154501,1985957.2209103,0.0326853177662738,0.108291355099742,0.00090163285860278,0.00402476112817253,0.10351788914585,0.0516270189788304,0.00679674958187782,0.00373226593076118,-12.174413481661,6.14598238609843,-0.0188455050087687,0.009344823886944,0.00503737184565607,0.00211580248959223,-3.74264637907293e-05,4.89386726448771e-06,-3.71592963750212e-05,4.85782213249699e-06,-3.71913919414037e-05,4.86312673024708e-06,0.000248541581874916,0.000128411345299314,-0.552922296671182,0.249195367071765,0.00306991533998153,0.0292794077924528,0.00285966398257615,0.000188159479125007,0.441641368103139,0.379230785920785,0.000747761264359613,0.000301711379727259,0.4423891,0.3792315,-0.0236807325306726,0.00154238880466249,-0.022275842050861,0.00140949741859134,-0.0229615616605615,0.00151229436468848,-0.000148583477093306,3.61033645025152e-05,-0.559435891402286,0.25144856368674,0.000601048723806382,0.0293986275462581,0.224118311215319,0.025855432347249,0.233021720015167,0.197051993663961,0.050952302011769,0.0206210216496285,0.283974022026936,0.194371739248958,-0.0324714404396375,0.00152999241064673,-0.0318703174603173,0.00161789260750958,-0.0308048534798533,0.00137587309593038,-0.000258115590945868,3.70071059954478e-05,-0.588410716011908,0.273366302306421,0.0027265416964174,0.0291707752020553,0.245974402677506,0.0346611981421343,0.239571333645503,0.200108137179189,0.0340403646732748,0.0186647634153399,0.273611698318778,0.196748079946955
"14_160",14,160,840,-2290744.22265109,2182532.99272426,-0.200869565217423,0.14238683375094,-0.00333703631023019,0.00237168828575021,-0.132986895686793,0.0374564083843891,-0.00467043983074708,0.00131609052324922,-2.22608695652195,1.9649754418669,-0.00465854439858368,0.00373588969629626,-0.00044791604960586,0.00142125721533714,-0.006458827103648,0.00119884824912534,-0.00566136432178486,0.0011187968602473,-0.0064325091575092,0.001184388409074,NA,NA,-0.97877677973536,0.634511044756208,0.0471671901442966,0.0319036362551025,1.5676956216411e-05,9.05109489161891e-06,0.0189565907920765,0.0159473180832277,0.00662465528042223,0.00701590868673422,0.02558125,0.01778945,-0.0892545994846267,0.0052043031618226,-0.0903745285350093,0.00491035349090146,-0.0871578083028082,0.00527250415721738,-5.02408378296122e-06,2.49543855801777e-06,-1.10303225349792,0.736997206761527,0.045570975516569,0.0326890861275992,0.00238803103454042,0.000512888614521726,0.0417942134148131,0.0356070608792382,0.00118035591650878,0.000874601219128963,0.0429745693313218,0.0356680785241854,-0.167798828319921,0.0079998114971453,-0.168007948717948,0.00755361329108684,-0.159117106227105,0.00784953480644932,3.79733958822448e-06,1.53812795189803e-06,-1.22439014172767,0.752054962919534,0.0413575170907277,0.0314936679677042,0.0019991974743881,0.000447713139029788,0.442196571326498,0.380021798553296,0.000653334481267001,0.000402537535802254,0.442849905807765,0.380032666456326
"14_162",14,162,840,-2017905.8442368,2191590.20871248,-0.245935237054248,0.170237416100193,-0.00465199619484064,0.00331017782954661,0.00238619643271581,0.0480078555745352,0.000253580948525399,0.00209387799481614,-21.1175365487089,4.57046419906895,-0.0302489446312368,0.00646829409787133,0.000519520163415677,0.00164874032810607,-2.2662030455309e-05,8.89707198095411e-06,-2.26642838707337e-05,8.89795666775546e-06,-2.26642857142858e-05,8.8979573915307e-06,7.15928426771796e-05,5.1902071837083e-05,-0.291395425884518,0.289197323147817,0.0409307163575049,0.033361766680984,NA,NA,-8.31278330656103e-05,0.000100664737297092,-0.0164555170464013,0.00735324014759934,-0.01718008,0.007592645,-0.00024185547525106,3.83566276904471e-05,-0.000217264736367743,3.27828202763472e-05,-0.000238351648351651,3.91603610342212e-05,6.56258221402516e-05,1.38384142031208e-05,-0.309463352189082,0.313911082759677,0.0478335802130713,0.0346349364020734,0.00116236807027942,0.000164402174435232,-0.0562323445419567,0.124560902059339,-0.0862823537673716,0.0708816786000349,-0.142514698309328,0.108600965109066,-0.113356090988698,0.00892681860129758,-0.114830476800976,0.00907892919991943,-0.111469521978022,0.0087748959305631,7.21987048003602e-06,9.44410045033734e-06,-0.366977593501998,0.353397345456095,0.0511422572527294,0.0356780984625042,0.00265515114407336,0.00047217623480064,0.107552440793375,0.148403848858348,-0.0514933753548428,0.0333188550995545,0.0560590654385323,0.143958444649252
"14_164",14,164,840,-2235779.91483809,2282306.80997543,0.0142857142857086,0.159547867180004,-0.000215511199093306,0.00312266190538501,0.0269268744476166,0.0457402365262043,0.00083882498274025,0.00160821161509433,-4.39220779220792,1.86346664909499,-0.0125360064271151,0.00546246516065144,-0.00293876482362254,0.00165578590349485,-0.0807204853012129,0.0058122495707459,-0.0821600475548279,0.00650688934668575,-0.0783842246642235,0.0055915363369304,NA,NA,-1.16931221384943,0.690049595899892,0.035700228543313,0.0352876266271588,NA,NA,0.000183157166162586,7.19071706478253e-05,0.000695499863647441,0.000658406195140479,0.0006808473,0.0007120814,-0.538194788125244,0.0250865935384795,-0.559338550731517,0.0268389883756555,-0.518524126984125,0.0237344593945978,-2.53956318345626e-05,4.17068859739702e-06,-1.3552319157026,0.784678310602933,0.0313771461849133,0.0360733056446091,0.00375547889243972,0.000722363804255193,0.147717597058803,0.126940970288357,0.000303358572229479,0.000123784243730282,0.148020955631032,0.126914456414303,-0.600301523935456,0.0261033627691798,-0.626638858363857,0.0280250044897651,-0.575819865689863,0.0246355915714273,-5.72506966368858e-06,9.94926220795019e-07,-1.50617914858854,0.891319526895194,0.0381372148248092,0.0370048664078944,0.00110703239318756,0.000202850046232997,0.248408620483907,0.214683500066749,0.0007655824290052,0.000579826448485777,0.249174202912912,0.214851795883759
"14_165",14,165,840,-1984070.38088827,2349368.30686376,-0.0143334261063176,0.141265843064079,-5.30170880470451e-05,0.0023305359909123,0.110717817802923,0.0351163707549716,0.0044556620022785,0.0014163541797953,-20.4124686891177,6.63358768074856,-0.0204472175995643,0.0081363249579431,-0.000963025154739242,0.00176440124974856,-0.0106861900704406,0.000657687006588188,-0.0104652587753982,0.000643800143183891,-0.0105946092796093,0.000664895953000688,3.33397826683415e-05,1.47631594509098e-05,-0.366476366757774,0.578763885107828,0.0253286147550419,0.035506380070138,NA,NA,0.0102749910488937,0.00931808422939353,0.000876907366534043,0.000390080551653351,0.0111519,0.009269029,-0.0640541460635123,0.0038997806682969,-0.06366531376051,0.00386034116855924,-0.0639313858363857,0.00390391553474011,2.33224314217818e-05,2.066252580911e-06,-0.330221754152405,0.530503096279331,0.0277451957033285,0.035579963523901,0.000102951158977425,2.82286364181997e-05,-0.555808019885462,0.150696570118004,0.235050723258295,0.115456867281013,-0.320757296627168,0.111531668161509,-0.0566395495417014,0.00135850226139687,-0.0562528815628814,0.00123047145905667,-0.0564724603174603,0.00144556935499111,1.49875752277629e-05,2.4433221974814e-06,-0.302043821425815,0.474592152615209,0.0271240541877343,0.0354857172914459,0.00226277082589971,0.000849933571386946,-0.0745863073104089,0.133654120567149,0.0701098138827585,0.0438488421127499,-0.00447649342765036,0.117337140654631
"14_166",14,166,840,-2086177.46971184,2389933.7391543,0.363877131754171,0.107799028566921,0.00398772845932245,0.0011754604285471,-0.0836797845551042,0.0514881353043921,-0.00375876636653355,0.00231559209712302,-10.0858394594194,47.3511975638761,-0.00222743524618896,0.00548150236206173,-0.00103531585340216,0.000742573509606037,-0.0196602270404903,0.00177367159893286,-0.0190104433135637,0.00174280258625938,-0.0197793608058608,0.0017902216058445,7.9163815427552e-05,5.62645940795402e-05,-0.443871127282469,0.375988265512221,0.00689605732702563,0.0331986977602593,3.59525469719185e-05,2.07572126722899e-05,0.237199581020359,0.327313376973886,0.0425750851581057,0.0382529947338819,0.2797747,0.3203769,-0.0487244241518908,0.00299418570808793,-0.0484218024698889,0.00282681447056788,-0.0484964261294261,0.00308711094923954,2.98949106912836e-05,1.99553517066816e-05,-0.54502119685438,0.378197746947613,0.00901501873262458,0.0341141167339655,0.00660694179406814,0.00166845919407446,0.281677284127565,0.253252940715309,-0.0107384702890358,0.0132499792609714,0.270938813838529,0.249399488754231,-0.101562289097514,0.00890101386222668,-0.101547588522589,0.00852249851259735,-0.100566843711844,0.00914454549276098,1.23966772562672e-05,8.76760029007051e-06,-0.579751652943259,0.397103888487027,0.014628787169849,0.0346854274336961,0.00912833559390726,0.00238528755140987,0.349792010806575,0.314118992426233,-0.00402539011631853,0.00989342658066511,0.345766620690257,0.31176235933283
"14_168",14,168,840,-2120817.74260252,2392151.35942679,-0.0484641469270613,0.0932371758551366,-0.000494512212658803,0.000974107519909685,0.171931747348429,0.0714879657582516,0.00574321421898325,0.00260573688692441,-24.8741615306556,12.3442283816246,-0.0137191159804819,0.00577637186652619,-0.00292244208030845,0.000769726075648538,-0.0258530230726521,0.00275726186440585,-0.0251160339549192,0.00250379320647724,-0.0260335775335775,0.00282299858058634,5.55936474992118e-05,5.19657841421298e-05,-0.655300734127561,0.338581954564143,0.0123819258125577,0.0345324822573085,0.000354992913532434,0.000164952785023412,0,0,-0.000420915278108099,0.00125539539197916,-0.0007924751,0.001322373,-0.176451813431603,0.0117800423303073,-0.177813389406134,0.0112608337362344,-0.173908748473748,0.0121758267071987,2.20169801393923e-05,1.03781283606958e-05,-0.755169166029366,0.370298785719594,0.0210049821749284,0.0355096717574627,0.00109968951081976,0.000330977855226002,0.18711545432287,0.168644055855057,-0.00427736263175786,0.00748761771274636,0.182838091691112,0.166257720894771,-0.123419248559022,0.0120597369686378,-0.124235860805861,0.0116527614523456,-0.121533131868132,0.012329068042168,1.37772708796091e-05,8.3267477203682e-06,-0.714135724605925,0.390551662321086,0.0247931479991392,0.0353820789333505,0.0105874782588107,0.00279936577092828,0.310994594446393,0.27160976400749,-0.012288338101064,0.00805101395741513,0.298706256345328,0.269145747586617
"14_173",14,173,840,-2216475.93172584,1727392.69179254,-0.510451010886463,0.106242793844615,-0.00799443877134312,0.00166613535548483,0.0207660131149808,0.072439802151061,0.00126405630400095,0.00303509530475786,-20.0647278382575,8.9924138629479,-0.0161693286496864,0.00701020083567643,0.0015456990392769,0.00152181075623236,-5.49220847901609e-05,6.44367589753883e-06,-3.1354178564343e-05,7.29351098208326e-06,-5.48923736263735e-05,6.44020094129058e-06,-0.00109002877168967,0.000153051689942922,-0.243995253916252,0.192640732287678,0.0336395988698872,0.0299300280317827,0.000893478085714527,8.94427055411399e-05,NA,NA,NA,NA,NA,NA,-0.0553465365929869,0.0024500421275155,-0.0551616819914484,0.00247683799118626,-0.0538457039072039,0.0024764368559812,1.15838577377041e-05,5.89387398277023e-06,-0.269798539590471,0.197711547326942,0.0315488912653107,0.03019436343368,0.000635029108036883,0.000104165226069098,0.15261125726104,0.145893649569047,-0.00131562460112225,0.00264421545331105,0.151295632659917,0.144952933025848,-0.138006738392005,0.00831290339267815,-0.130179810744811,0.00793468563772423,-0.12041757020757,0.00726075264634169,1.96469595800665e-05,3.55762745182018e-06,-0.359673781919056,0.229037848980826,0.0295361516161726,0.0289535749733522,0.00199957162831576,0.000298698993524861,0.455457809402817,0.396679325837956,-0.00130914585262627,0.00160888365763775,0.45414866355019,0.396146996479889
"14_175",14,175,840,-2141423.26920609,2352932.96963745,-0.0360765608018349,0.0924168957782587,-0.000622291265152837,0.00173872926006469,0.00862062184913553,0.0443806667056987,0.000359712863025242,0.00165427954821933,0.894638328704517,1.51105732711271,0.00313815007744847,0.00413549422911476,-0.00244253657535711,0.00116736024673321,-0.212711032633227,0.00685604644064102,-0.216731658757365,0.00702150339524286,-0.207384377289377,0.00667200193788779,NA,NA,-0.987693806564566,0.594881522063855,0.0484792055461011,0.0363072505337057,NA,NA,NA,NA,6.13530685353816e-05,1.95160310967152e-05,6.135307e-05,1.951603e-05,-0.197507041991419,0.00947499741727368,-0.200821718761352,0.00914435644021287,-0.193361306471306,0.00972043851843369,-2.08325237018239e-05,5.29835353408481e-06,-1.02361730236356,0.598898917165527,0.0454771055964079,0.0361851748175652,0.00367129677038631,0.00104053578555876,0.118306107294035,0.1016981795816,-0.00125796794171821,0.00141961664225097,0.117048139352317,0.101152752688071,-0.205340889572231,0.0076445171604822,-0.210142442002442,0.00740457989246855,-0.200383693528693,0.00784670765228798,-3.61308587559184e-06,2.75159118826011e-06,-1.03648267349194,0.60328327100507,0.0441569545621924,0.0364353958896336,0.00419660977889462,0.00114500980892805,0.135314682962086,0.118351230177026,-0.00172671899129404,0.00204048453497324,0.133587963970792,0.117464009574516
"14_176",14,176,840,-2060246.9922137,2357022.50153191,-0.583314486034163,0.25430513982544,-0.00952651396149084,0.00446739271771152,0.251421595487501,0.0489143294026957,0.0122634591610337,0.00254064881966744,-57.0102058125076,10.2678398000252,-0.0569134336526829,0.00807411327099337,-0.00320656604557391,0.00154859781822706,-0.00141667041342064,0.000246204214623683,-0.00124531255643968,0.000212125188675551,-0.00145744493284493,0.000255844033342044,NA,NA,-0.532657643433685,0.41213002208226,0.0147801893802732,0.0342193101808059,NA,NA,-0.0414405060671905,0.018189653400034,-0.00866085101160914,0.0160588238491739,-0.0529847,0.03222848,-0.025876954981015,0.0016237816726494,-0.0250298373090576,0.00146078384430894,-0.0260390476190476,0.00169984655639168,-1.21470276223407e-05,1.62234037004104e-06,-0.526615640852887,0.447511735616242,0.019859653452568,0.0348289643369527,0.000375164103238935,6.8881506101414e-05,0.373490319451435,0.347390754360492,0.0144970148164394,0.00584522802625005,0.387987334267874,0.347759364365386,-0.0854676254021704,0.00344644550299285,-0.0850326129426128,0.00313502070388268,-0.0850275091575089,0.0036621863920092,6.50780561647887e-06,3.14530990887206e-06,-0.524995996736184,0.463827973263928,0.0229085183035622,0.0351260471644328,0.00052463783114904,0.000126124202140279,0.364085807710941,0.323582305987996,0.00394654665653972,0.0097712506547417,0.36803235436748,0.320443918146758
"14_179",14,179,840,-2207050.45472224,2205521.12730869,0.418803418803413,0.0947238728839184,0.0083654447279756,0.00200676499909462,0.0818281174393235,0.0411516755557907,0.00344972062640893,0.00173850738254584,-14.1817609029153,5.66834916872242,-0.0124545894204936,0.00543785778429039,-0.000180011878244489,0.00111832966483846,-0.0206151541903352,0.00181768232709648,-0.0194946662298718,0.00162795246496963,-0.0209091245421245,0.00183474974753362,0.000255778704054563,5.71232036062192e-05,-1.18321707189656,0.542436556818313,0.0773194668618991,0.0378353498823464,0.00318079812273669,0.000947539907031318,0.0435585012029786,0.037750742410688,0.000163528038452796,0.000268702413870051,0.04372203,0.03763018,-0.0739435951480114,0.00403697621873718,-0.0737284975434782,0.00401262746365646,-0.0733258058608057,0.00396118995778217,0.000148175043657174,2.85361950133318e-05,-1.28193286710616,0.576014019025823,0.0756197295765935,0.038200867135488,0.0122419392866609,0.00263276293139039,0.101313714798003,0.0871881550735529,-0.000474429886895824,0.00148171409084843,0.100839284911107,0.0868470509488583,-0.122599420793472,0.00574702519054588,-0.124699157509157,0.00580605792569765,-0.119934548229548,0.00562245891337181,0.000105777755322165,2.13248781731467e-05,-1.31584411797815,0.632835062124976,0.0712611810314449,0.0385077888238562,0.0100357117370957,0.00202899051186345,0.135196721608216,0.116393309492301,-0.00043848443112378,0.00147981736722472,0.134758237177092,0.116075072864239
